sample,syst,bin,ratio
ttDL,downcferr1,4,0.86380759875748
ttDL,downcferr1,5,0.8356853551527792
ttDL,downcferr1,6,0.8052283149221707
ttDL,downcferr1,7,0.7814417144489115
ttDL,downcferr1,8,0.7314536123058738
ttDL,downcferr1,9,0.673805645523892
ttDL,downcferr1,10,0.685463462370665
ttDL,downcferr1,11,0.7265935893922888
ttDL,downcferr1,12,0.7083674062689185
ttDL,downcferr1,13,0.7219914763884555
ttDL,upcferr2,4,0.8320041790285568
ttDL,upcferr2,5,0.7880762071491707
ttDL,upcferr2,6,0.745915707277967
ttDL,upcferr2,7,0.7023897934309024
ttDL,upcferr2,8,0.6490684598657891
ttDL,upcferr2,9,0.5970286356215412
ttDL,upcferr2,10,0.5649908899889778
ttDL,upcferr2,11,0.6419218209675924
ttDL,upcferr2,12,0.7083674062526464
ttDL,upcferr2,13,0.5941190656855492
ttDL,downcferr2,4,0.8555901042854511
ttDL,downcferr2,5,0.823319623606509
ttDL,downcferr2,6,0.7898097976813836
ttDL,downcferr2,7,0.76043520403409
ttDL,downcferr2,8,0.7094305914787301
ttDL,downcferr2,9,0.6520948192573237
ttDL,downcferr2,10,0.6514347561195769
ttDL,downcferr2,11,0.7043120117019127
ttDL,downcferr2,12,0.7083674062851906
ttDL,downcferr2,13,0.6753922132803399
ttDL,JESup,4,0.8591849164249983
ttDL,JESup,5,0.8233453298629457
ttDL,JESup,6,0.7832364624057635
ttDL,JESup,7,0.7477000820779299
ttDL,JESup,8,0.7102948189097407
ttDL,JESup,9,0.6917671757371427
ttDL,JESup,10,0.5708563739177576
ttDL,JESup,11,0.5754402765029687
ttDL,JESup,12,0.5223259221766225
ttDL,JESup,13,0.0
ttDL,JESup,14,0.8156683249179838
ttDL,JESdown,4,0.8379653212640542
ttDL,JESdown,5,0.8002814081931968
ttDL,JESdown,6,0.759378696998304
ttDL,JESdown,7,0.721517676062728
ttDL,JESdown,8,0.6930455846286073
ttDL,JESdown,9,0.6658305380546
ttDL,JESdown,10,0.5801458360420632
ttDL,JESdown,11,0.5293256169556738
ttDL,JESdown,12,0.5204433942166607
ttDL,JESdown,13,1.0576757881215055
ttDL,JERup,4,0.8479210969024628
ttDL,JERup,5,0.8107735292303718
ttDL,JERup,6,0.7700676219824332
ttDL,JERup,7,0.7363285036889705
ttDL,JERup,8,0.6993759866681658
ttDL,JERup,9,0.6929114964127229
ttDL,JERup,10,0.5352038166942692
ttDL,JERup,11,0.5712348321823206
ttDL,JERup,12,0.5165727342996758
ttDL,JERup,13,1.0765712358158153
ttDL,JERdown,4,0.8487245988406347
ttDL,JERdown,5,0.812424955943503
ttDL,JERdown,6,0.7712946877862968
ttDL,JERdown,7,0.7379027548770883
ttDL,JERdown,8,0.6990555547714721
ttDL,JERdown,9,0.6979505224918932
ttDL,JERdown,10,0.5394304943598316
ttDL,JERdown,11,0.5744521627478135
ttDL,JERdown,12,0.5235718435841944
ttDL,JERdown,13,1.0765712357738735
ttbbSL,nominal,4,0.9080556665572647
ttbbSL,nominal,5,0.8798450087774701
ttbbSL,nominal,6,0.8484839942478849
ttbbSL,nominal,7,0.8148631991754931
ttbbSL,nominal,8,0.7847440118098072
ttbbSL,nominal,9,0.7423720648244196
ttbbSL,nominal,10,0.7157873293323477
ttbbSL,nominal,11,0.6634898796447154
ttbbSL,nominal,12,0.6012081906305978
ttbbSL,nominal,13,0.6340743745650841
ttbbSL,nominal,14,0.40793553728919174
ttbbSL,uphf,4,0.9218425979873398
ttbbSL,uphf,5,0.9060336661183856
ttbbSL,uphf,6,0.8906458241072744
ttbbSL,uphf,7,0.8733168653846305
ttbbSL,uphf,8,0.8598214637564777
ttbbSL,uphf,9,0.8361525298543001
ttbbSL,uphf,10,0.8294979727407946
ttbbSL,uphf,11,0.7797998964496456
ttbbSL,uphf,12,0.7582569766448158
ttbbSL,uphf,13,0.7722000265333668
ttbbSL,uphf,14,0.621668939805005
ttbbSL,downhf,4,0.9049046332625951
ttbbSL,downhf,5,0.8667761741982178
ttbbSL,downhf,6,0.8222004019076923
ttbbSL,downhf,7,0.7752333724417138
ttbbSL,downhf,8,0.731998108512666
ttbbSL,downhf,9,0.6757628145599139
ttbbSL,downhf,10,0.6352971043400917
ttbbSL,downhf,11,0.5816435858862568
ttbbSL,downhf,12,0.490371208545929
ttbbSL,downhf,13,0.5439807557020236
ttbbSL,downhf,14,0.2792918546225609
ttbbSL,uplf,4,1.1338851758423727
ttbbSL,uplf,5,1.1299435777276845
ttbbSL,uplf,6,1.1072732283971838
ttbbSL,uplf,7,1.0733213963830528
ttbbSL,uplf,8,1.0401784764832676
ttbbSL,uplf,9,0.9978945320266972
ttbbSL,uplf,10,0.9711255859390796
ttbbSL,uplf,11,0.9159612385153165
ttbbSL,uplf,12,0.8317453343827416
ttbbSL,uplf,13,0.9260963676513103
ttbbSL,uplf,14,0.7044030983424053
ttbbSL,downlf,4,0.7339814762039417
ttbbSL,downlf,5,0.6932064579310484
ttbbSL,downlf,6,0.6589693938298578
ttbbSL,downlf,7,0.6284837654923688
ttbbSL,downlf,8,0.6021862717190698
ttbbSL,downlf,9,0.5625748949032019
ttbbSL,downlf,10,0.5384251812607137
ttbbSL,downlf,11,0.49023895561912256
ttbbSL,downlf,12,0.44230430132257575
ttbbSL,downlf,13,0.4548069912891592
ttbbSL,downlf,14,0.2456025047591498
ttbbSL,uplfstats1,4,0.9726084396215491
ttbbSL,uplfstats1,5,0.9637132601702642
ttbbSL,uplfstats1,6,0.9528078524695237
ttbbSL,uplfstats1,7,0.9391052013706208
ttbbSL,uplfstats1,8,0.9290536349834015
ttbbSL,uplfstats1,9,0.9031851237425346
ttbbSL,uplfstats1,10,0.8961844775562903
ttbbSL,uplfstats1,11,0.8538212179924095
ttbbSL,uplfstats1,12,0.7999263341060284
ttbbSL,uplfstats1,13,0.8614363125470895
ttbbSL,uplfstats1,14,0.5580491230805685
ttbbSL,downlfstats1,4,0.8480424454532606
ttbbSL,downlfstats1,5,0.8035664416451389
ttbbSL,downlfstats1,6,0.7559398237412696
ttbbSL,downlfstats1,7,0.7074727695050705
ttbbSL,downlfstats1,8,0.6632044541992917
ttbbSL,downlfstats1,9,0.6105706604215675
ttbbSL,downlfstats1,10,0.5724252550152767
ttbbSL,downlfstats1,11,0.5159255338543133
ttbbSL,downlfstats1,12,0.45308075483549615
ttbbSL,downlfstats1,13,0.46923242472081833
ttbbSL,downlfstats1,14,0.2964556786478899
ttbbSL,uplfstats2,4,0.959980774340535
ttbbSL,uplfstats2,5,0.9482943242103559
ttbbSL,uplfstats2,6,0.934884221685969
ttbbSL,uplfstats2,7,0.9187814026409068
ttbbSL,uplfstats2,8,0.9064079627499484
ttbbSL,uplfstats2,9,0.8789482614033508
ttbbSL,uplfstats2,10,0.8698943032320681
ttbbSL,uplfstats2,11,0.8263371207093355
ttbbSL,uplfstats2,12,0.774418739784752
ttbbSL,uplfstats2,13,0.8284906360819414
ttbbSL,uplfstats2,14,0.5480409578496273
ttbbSL,downlfstats2,4,0.8590135702746654
ttbbSL,downlfstats2,5,0.816397839494957
ttbbSL,downlfstats2,6,0.7701413672903163
ttbbSL,downlfstats2,7,0.7227556504716535
ttbbSL,downlfstats2,8,0.6794171220551881
ttbbSL,downlfstats2,9,0.627039245206164
ttbbSL,downlfstats2,10,0.5892307256851769
ttbbSL,downlfstats2,11,0.5324760372903262
ttbbSL,downlfstats2,12,0.46696790016592876
ttbbSL,downlfstats2,13,0.4868393670622546
ttbbSL,downlfstats2,14,0.30274601703059817
ttbbSL,uphfstats1,4,0.860240131597795
ttbbSL,uphfstats1,5,0.8276099379653652
ttbbSL,uphfstats1,6,0.7946807894014309
ttbbSL,uphfstats1,7,0.7613102391745121
ttbbSL,uphfstats1,8,0.7317184685766509
ttbbSL,uphfstats1,9,0.6896174385609487
ttbbSL,uphfstats1,10,0.6644942205401466
ttbbSL,uphfstats1,11,0.6116078362776664
ttbbSL,uphfstats1,12,0.5544623276720132
ttbbSL,uphfstats1,13,0.5789234042087542
ttbbSL,uphfstats1,14,0.3513739097045711
ttbbSL,downhfstats1,4,0.958591041515563
ttbbSL,downhfstats1,5,0.9355047734077137
ttbbSL,downhfstats1,6,0.9060345464294036
ttbbSL,downhfstats1,7,0.8723751809702273
ttbbSL,downhfstats1,8,0.8418541925264484
ttbbSL,downhfstats1,9,0.7993716201082941
ttbbSL,downhfstats1,10,0.7714186261970206
ttbbSL,downhfstats1,11,0.7200156294199952
ttbbSL,downhfstats1,12,0.651723403363444
ttbbSL,downhfstats1,13,0.695708999555793
ttbbSL,downhfstats1,14,0.4737762137888406
ttbbSL,uphfstats2,4,0.9246928944261037
ttbbSL,uphfstats2,5,0.8988906098155699
ttbbSL,uphfstats2,6,0.8690608098601379
ttbbSL,uphfstats2,7,0.8364938162522543
ttbbSL,uphfstats2,8,0.8073183547320064
ttbbSL,uphfstats2,9,0.7649124817768311
ttbbSL,uphfstats2,10,0.7384565127363447
ttbbSL,uphfstats2,11,0.6841897844208978
ttbbSL,uphfstats2,12,0.6215666733168645
ttbbSL,uphfstats2,13,0.6571629439981568
ttbbSL,uphfstats2,14,0.42581826211534946
ttbbSL,downhfstats2,4,0.8924774723107629
ttbbSL,downhfstats2,5,0.8620544001559249
ttbbSL,downhfstats2,6,0.8292764406167037
ttbbSL,downhfstats2,7,0.7947009966548034
ttbbSL,downhfstats2,8,0.7637332408042874
ttbbSL,downhfstats2,9,0.7214285092755957
ttbbSL,downhfstats2,10,0.6947951122612862
ttbbSL,downhfstats2,11,0.6443041648044745
ttbbSL,downhfstats2,12,0.5822284680024702
ttbbSL,downhfstats2,13,0.613459101781146
ttbbSL,downhfstats2,14,0.391541221493633
ttbbSL,upcferr1,4,0.8459611939857025
ttbbSL,upcferr1,5,0.8061895883702209
ttbbSL,upcferr1,6,0.7663261557044876
ttbbSL,upcferr1,7,0.7254222315086459
ttbbSL,upcferr1,8,0.6886657567053163
ttbbSL,upcferr1,9,0.6405213872769604
ttbbSL,upcferr1,10,0.6080590394506317
ttbbSL,upcferr1,11,0.5703159324702478
ttbbSL,upcferr1,12,0.48425986856899933
ttbbSL,upcferr1,13,0.5284578456430173
ttbbSL,upcferr1,14,0.2976643500147502
ttbbSL,downcferr1,4,0.9689359597097301
ttbbSL,downcferr1,5,0.9535706919920719
ttbbSL,downcferr1,6,0.9315327899231254
ttbbSL,downcferr1,7,0.9049989069188172
ttbbSL,downcferr1,8,0.8818670420735713
ttbbSL,downcferr1,9,0.8456819725643109
ttbbSL,downcferr1,10,0.8255507426759944
ttbbSL,downcferr1,11,0.7520018297481544
ttbbSL,downcferr1,12,0.7393701244503623
ttbbSL,downcferr1,13,0.7692385300844853
ttbbSL,downcferr1,14,0.5322675916004858
ttbbSL,upcferr2,4,0.8682009785858044
ttbbSL,upcferr2,5,0.8323885012565894
ttbbSL,upcferr2,6,0.7953615913578888
ttbbSL,upcferr2,7,0.7569533126758757
ttbbSL,upcferr2,8,0.7226129062357678
ttbbSL,upcferr2,9,0.6766334372856827
ttbbSL,upcferr2,10,0.6461004315848478
ttbbSL,upcferr2,11,0.6037215239054584
ttbbSL,upcferr2,12,0.5231095780466155
ttbbSL,upcferr2,13,0.5524135397506714
ttbbSL,upcferr2,14,0.34045302045507353
ttbbSL,downcferr2,4,0.9406713047091886
ttbbSL,downcferr2,5,0.9193090882309316
ttbbSL,downcferr2,6,0.8927477034322745
ttbbSL,downcferr2,7,0.8627866261343314
ttbbSL,downcferr2,8,0.8360779502834924
ttbbSL,downcferr2,9,0.796154609293886
ttbbSL,downcferr2,10,0.7731940283535963
ttbbSL,downcferr2,11,0.7090834849912879
ttbbSL,downcferr2,12,0.675462678706549
ttbbSL,downcferr2,13,0.7138162388635488
ttbbSL,downcferr2,14,0.45614586610793517
ttbbSL,JESup,4,0.9242632877903095
ttbbSL,JESup,5,0.8988143103744718
ttbbSL,JESup,6,0.8682706104701884
ttbbSL,JESup,7,0.8359456200167621
ttbbSL,JESup,8,0.8009998112312976
ttbbSL,JESup,9,0.7786290327608172
ttbbSL,JESup,10,0.7360676341534043
ttbbSL,JESup,11,0.718154267245508
ttbbSL,JESup,12,0.6757036229568102
ttbbSL,JESup,13,0.47570137479222685
ttbbSL,JESup,14,0.6804317007561131
ttbbSL,JESup,15,0.5208253021667189
ttbbSL,JESdown,4,0.9015279111812974
ttbbSL,JESdown,5,0.8735126017331276
ttbbSL,JESdown,6,0.8425889323415777
ttbbSL,JESdown,7,0.8088348216896738
ttbbSL,JESdown,8,0.7726788356769351
ttbbSL,JESdown,9,0.7445767533280868
ttbbSL,JESdown,10,0.7120293310150212
ttbbSL,JESdown,11,0.6836952715391585
ttbbSL,JESdown,12,0.6497442763293954
ttbbSL,JESdown,13,0.5398844449982103
ttbbSL,JESdown,14,0.6413036220364935
ttbbSL,JESdown,15,0.5744281777420941
ttbbSL,JERup,4,0.9132406167189763
ttbbSL,JERup,5,0.8854928703320273
ttbbSL,JERup,6,0.855768896698894
ttbbSL,JERup,7,0.8224888175078358
ttbbSL,JERup,8,0.7855234152080869
ttbbSL,JERup,9,0.764414583967624
ttbbSL,JERup,10,0.721855032113753
ttbbSL,JERup,11,0.7094796810247631
ttbbSL,JERup,12,0.6731043987046018
ttbbSL,JERup,13,0.4383255497149522
ttbbSL,JERup,14,0.6606963763368277
ttbbSL,JERup,15,0.5497760681320045
ttbbSL,JERdown,4,0.9133807930127543
ttbbSL,JERdown,5,0.8859285224210919
ttbbSL,JERdown,6,0.8563226859295812
ttbbSL,JERdown,7,0.8224102051009667
ttbbSL,JERdown,8,0.7863981307731904
ttbbSL,JERdown,9,0.7621942170788567
ttbbSL,JERdown,10,0.722996391417243
ttbbSL,JERdown,11,0.706735000272793
ttbbSL,JERdown,12,0.6979994763019581
ttbbSL,JERdown,13,0.43831208182654025
ttbbSL,JERdown,14,0.6608564183845831
ttbbSL,JERdown,15,0.5514521520155949
ttbbDL,nominal,4,0.8621093142553372
ttbbDL,nominal,5,0.824581901824005
ttbbDL,nominal,6,0.7845289057760121
ttbbDL,nominal,7,0.7594436697320249
ttbbDL,nominal,8,0.7191611137626415
ttbbDL,nominal,9,0.6892180817401462
ttbbDL,nominal,10,0.6523068563630803
ttbbDL,nominal,11,0.6807055316689108
ttbbDL,nominal,12,0.7834028505158348
ttbbDL,nominal,13,0.7549940465478169
ttbbDL,uphf,4,0.8868297424208883
ttbbDL,uphf,5,0.86668417581851
ttbbDL,uphf,6,0.8457151473938844
ttbbDL,uphf,7,0.8382423400963691
ttbbDL,uphf,8,0.8136125509697892
ttbbDL,uphf,9,0.7932507812087695
ttbbDL,uphf,10,0.7777022366545042
ttbbDL,uphf,11,0.79048613347503
ttbbDL,uphf,12,0.923867922119009
ttbbDL,uphf,13,0.8151908026891521
ttbbDL,downhf,4,0.8472590066340734
ttbbDL,downhf,5,0.7952928020675043
ttbbDL,downhf,6,0.7399094809442782
ttbbDL,downhf,7,0.7021827691035849
ttbbDL,downhf,8,0.6498893520835108
ttbbDL,downhf,9,0.6147367406263841
ttbbDL,downhf,10,0.5598256395724587
ttbbDL,downhf,11,0.5951027082631986
ttbbDL,downhf,12,0.7001041147010255
ttbbDL,downhf,13,0.7217882026008245
ttbbDL,uplf,4,1.1072489692466545
ttbbDL,uplf,5,1.076412554937601
ttbbDL,uplf,6,1.03391251571507
ttbbDL,uplf,7,1.008449414379737
ttbbDL,uplf,8,0.9624443136419643
ttbbDL,uplf,9,0.9285127349273623
ttbbDL,uplf,10,0.8724701546496186
ttbbDL,uplf,11,0.9455929576056105
ttbbDL,uplf,12,0.9821754234301995
ttbbDL,uplf,13,1.0597375876637913
ttbbDL,downlf,4,0.678962940413452
ttbbDL,downlf,5,0.6399412636193287
ttbbDL,downlf,6,0.6046599908895042
ttbbDL,downlf,7,0.5811538525483805
ttbbDL,downlf,8,0.5470290489071685
ttbbDL,downlf,9,0.5228473228496541
ttbbDL,downlf,10,0.4957862183117003
ttbbDL,downlf,11,0.5004757204526088
ttbbDL,downlf,12,0.6477356739038913
ttbbDL,downlf,13,0.5653592070347431
ttbbDL,uplfstats1,4,0.9243032661882641
ttbbDL,uplfstats1,5,0.9068156595073181
ttbbDL,uplfstats1,6,0.8854841657427327
ttbbDL,uplfstats1,7,0.8808672935053095
ttbbDL,uplfstats1,8,0.8569938269675622
ttbbDL,uplfstats1,9,0.8416207481568361
ttbbDL,uplfstats1,10,0.8139599874871218
ttbbDL,uplfstats1,11,0.8736985385724307
ttbbDL,uplfstats1,12,1.0566399824357182
ttbbDL,uplfstats1,13,0.9632050156773034
ttbbDL,downlfstats1,4,0.8043632542610232
ttbbDL,downlfstats1,5,0.750173847814713
ttbbDL,downlfstats1,6,0.6955229858540966
ttbbDL,downlfstats1,7,0.6553182803532632
ttbbDL,downlfstats1,8,0.6038881986426174
ttbbDL,downlfstats1,9,0.565214094771825
ttbbDL,downlfstats1,10,0.5236541996764265
ttbbDL,downlfstats1,11,0.5288582710491019
ttbbDL,downlfstats1,12,0.590694856332043
ttbbDL,downlfstats1,13,0.5925032801158635
ttbbDL,uplfstats2,4,0.9135428093679837
ttbbDL,uplfstats2,5,0.8937478101389241
ttbbDL,uplfstats2,6,0.8706814279128817
ttbbDL,uplfstats2,7,0.8633033069150873
ttbbDL,uplfstats2,8,0.8383946389408602
ttbbDL,uplfstats2,9,0.8220099550976897
ttbbDL,uplfstats2,10,0.7946428058222706
ttbbDL,uplfstats2,11,0.8473527153690706
ttbbDL,uplfstats2,12,1.0080819047020824
ttbbDL,uplfstats2,13,0.9370939424957518
ttbbDL,downlfstats2,4,0.8135127301558549
ttbbDL,downlfstats2,5,0.7607377401406273
ttbbDL,downlfstats2,6,0.706920563625335
ttbbDL,downlfstats2,7,0.6681749880439593
ttbbDL,downlfstats2,8,0.6167934283360678
ttbbDL,downlfstats2,9,0.5779417694002954
ttbbDL,downlfstats2,10,0.5359739472725132
ttbbDL,downlfstats2,11,0.5445261864619826
ttbbDL,downlfstats2,12,0.6158517575819208
ttbbDL,downlfstats2,13,0.608680381273232
ttbbDL,uphfstats1,4,0.8109036749103493
ttbbDL,uphfstats1,5,0.772074307581743
ttbbDL,uphfstats1,6,0.7321746922040994
ttbbDL,uphfstats1,7,0.707783470368173
ttbbDL,uphfstats1,8,0.6683146884878765
ttbbDL,uphfstats1,9,0.6393463873659544
ttbbDL,uphfstats1,10,0.6059990774956615
ttbbDL,uphfstats1,11,0.6260741049139007
ttbbDL,uphfstats1,12,0.7434700778333891
ttbbDL,uphfstats1,13,0.6750133840527913
ttbbDL,downhfstats1,4,0.9166912056291837
ttbbDL,downhfstats1,5,0.8807817331327101
ttbbDL,downhfstats1,6,0.8408141951233812
ttbbDL,downhfstats1,7,0.8150436891271817
ttbbDL,downhfstats1,8,0.7741816567196745
ttbbDL,downhfstats1,9,0.74320745969851
ttbbDL,downhfstats1,10,0.7026354032336715
ttbbDL,downhfstats1,11,0.7409753755218523
ttbbDL,downhfstats1,12,0.8308898369161412
ttbbDL,downhfstats1,13,0.8449598715936102
ttbbDL,uphfstats2,4,0.880760063305316
ttbbDL,uphfstats2,5,0.844678092375339
ttbbDL,uphfstats2,6,0.8056890959432965
ttbbDL,uphfstats2,7,0.7815272325080628
ttbbDL,uphfstats2,8,0.7417669606627785
ttbbDL,uphfstats2,9,0.7124877633732418
ttbbDL,uphfstats2,10,0.6727757419220585
ttbbDL,uphfstats2,11,0.7003366091183619
ttbbDL,uphfstats2,12,0.8339340280747942
ttbbDL,uphfstats2,13,0.7808975222768832
ttbbDL,downhfstats2,4,0.8446864505666248
ttbbDL,downhfstats2,5,0.8058270752525418
ttbbDL,downhfstats2,6,0.7648069953865138
ttbbDL,downhfstats2,7,0.7388871615064335
ttbbDL,downhfstats2,8,0.6981374973701364
ttbbDL,downhfstats2,9,0.6675835767607983
ttbbDL,downhfstats2,10,0.633444068063244
ttbbDL,downhfstats2,11,0.6627898815791442
ttbbDL,downhfstats2,12,0.7385570377255826
ttbbDL,downhfstats2,13,0.7306152507642479
ttbbDL,upcferr1,4,0.8471729242509854
ttbbDL,upcferr1,5,0.8004506369761755
ttbbDL,upcferr1,6,0.7519013993867317
ttbbDL,upcferr1,7,0.7156893150751685
ttbbDL,upcferr1,8,0.6717765278505337
ttbbDL,upcferr1,9,0.6384841464856437
ttbbDL,upcferr1,10,0.5766822468245131
ttbbDL,upcferr1,11,0.6052047378418912
ttbbDL,upcferr1,12,0.7834028505158348
ttbbDL,upcferr1,13,0.599475242524227
ttbbDL,downcferr1,4,0.8755392378959168
ttbbDL,downcferr1,5,0.846299990985189
ttbbDL,downcferr1,6,0.813783175625285
ttbbDL,downcferr1,7,0.7986729824738255
ttbbDL,downcferr1,8,0.7618705374986093
ttbbDL,downcferr1,9,0.7347951769862665
ttbbDL,downcferr1,10,0.7234603026275599
ttbbDL,downcferr1,11,0.7447301826930491
ttbbDL,downcferr1,12,0.7834028505158348
ttbbDL,downcferr1,13,0.9197904353168275
ttbbDL,upcferr2,4,0.8526046802911285
ttbbDL,upcferr2,5,0.8091818373447048
ttbbDL,upcferr2,6,0.7638254899964463
ttbbDL,upcferr2,7,0.7318081225034296
ttbbDL,upcferr2,8,0.6887365406449866
ttbbDL,upcferr2,9,0.6572440045152761
ttbbDL,upcferr2,10,0.6030214434480556
ttbbDL,upcferr2,11,0.631919993801035
ttbbDL,upcferr2,12,0.7834028505181548
ttbbDL,upcferr2,13,0.6616438661943672
ttbbDL,downcferr2,4,0.8696743819281112
ttbbDL,downcferr2,5,0.8367369551869507
ttbbDL,downcferr2,6,0.800709742023933
ttbbDL,downcferr2,7,0.7809585247345875
ttbbDL,downcferr2,8,0.7429145445277884
ttbbDL,downcferr2,9,0.7139210987789185
ttbbDL,downcferr2,10,0.6923825878988255
ttbbDL,downcferr2,11,0.7132439885841356
ttbbDL,downcferr2,12,0.7834028505181548
ttbbDL,downcferr2,13,0.8024611567565022
ttbbDL,JESup,4,0.878883529109777
ttbbDL,JESup,5,0.8441679663569274
ttbbDL,JESup,6,0.810730984263788
ttbbDL,JESup,7,0.7687282320005001
ttbbDL,JESup,8,0.7340047007959088
ttbbDL,JESup,9,0.7241358966527359
ttbbDL,JESup,10,0.718446286052694
ttbbDL,JESup,11,0.6810720386876051
ttbbDL,JESup,12,0.62907419529024
ttbbDL,JESup,13,0.4062053296946146
ttbbDL,JESup,14,0.4179394108586487
ttbbDL,JESdown,4,0.8536393755317421
ttbbDL,JESdown,5,0.8152180043408557
ttbbDL,JESdown,6,0.7817233055517441
ttbbDL,JESdown,7,0.7433964576891392
ttbbDL,JESdown,8,0.6999925280406474
ttbbDL,JESdown,9,0.703011064373405
ttbbDL,JESdown,10,0.6818577769584006
ttbbDL,JESdown,11,0.6575903058665361
ttbbDL,JESdown,12,0.5863830656014117
ttbbDL,JESdown,13,0.4140328318762756
ttbbDL,JERup,4,0.8655075969614318
ttbbDL,JERup,5,0.8297405075247523
ttbbDL,JERup,6,0.7958542058563525
ttbbDL,JERup,7,0.7543113293773879
ttbbDL,JERup,8,0.7174686698639788
ttbbDL,JERup,9,0.7161438019798578
ttbbDL,JERup,10,0.6850704051440348
ttbbDL,JERup,11,0.670283150916204
ttbbDL,JERup,12,0.6772559096768135
ttbbDL,JERup,13,0.477828107131787
ttbbDL,JERup,14,0.41666378682869265
ttbbDL,JERdown,4,0.8664437541426763
ttbbDL,JERdown,5,0.8306515911907848
ttbbDL,JERdown,6,0.7952347487826191
ttbbDL,JERdown,7,0.7578793442212364
ttbbDL,JERdown,8,0.7165439333487197
ttbbDL,JERdown,9,0.7156494212259398
ttbbDL,JERdown,10,0.69993060076564
ttbbDL,JERdown,11,0.6667950261125853
ttbbDL,JERdown,12,0.6558900307672839
ttbbDL,JERdown,13,0.3961731077948175
ttbbDL,JERdown,14,0.44804129301180434
ttZH,nominal,4,0.913668083429206
ttZH,nominal,5,0.8914166366976595
ttZH,nominal,6,0.8672365573535832
ttZH,nominal,7,0.8429601143005553
ttZH,nominal,8,0.8155378996535191
ttZH,nominal,9,0.7906846051115466
ttZH,nominal,10,0.7582922190765378
ttZH,nominal,11,0.723243946522961
ttZH,nominal,12,0.6937885797614975
ttZH,nominal,13,0.6538177877655084
ttZH,nominal,14,0.82097648954543
ttZH,uphf,4,0.9072846953506711
ttZH,uphf,5,0.888563332424313
ttZH,uphf,6,0.8713906087678478
ttZH,uphf,7,0.8566425378535956
ttZH,uphf,8,0.8412842159760041
ttZH,uphf,9,0.8320447100423839
ttZH,uphf,10,0.8156808631363102
ttZH,uphf,11,0.7936802950323233
ttZH,uphf,12,0.775304277846804
ttZH,uphf,13,0.7621110013760669
ttZH,uphf,14,0.9910460971924777
ttZH,downhf,4,0.9314028502042362
ttZH,downhf,5,0.9082980061571992
ttZH,downhf,6,0.8791122120086683
ttZH,downhf,7,0.847122169275894
ttZH,downhf,8,0.8097286241815985
ttZH,downhf,9,0.7717093263534539
ttZH,downhf,10,0.7257951438364261
ttZH,downhf,11,0.6799554483355021
ttZH,downhf,12,0.6395819712747778
ttZH,downhf,13,0.5883431315572517
ttZH,downhf,14,0.6980493912608438
ttZH,uplf,4,1.2110599906419033
ttZH,uplf,5,1.2470223521883335
ttZH,uplf,6,1.2699370718879819
ttZH,uplf,7,1.2767763545901045
ttZH,uplf,8,1.268634295166261
ttZH,uplf,9,1.2485132219449164
ttZH,uplf,10,1.20776523549755
ttZH,uplf,11,1.1558812465949355
ttZH,uplf,12,1.131477947446034
ttZH,uplf,13,1.1186096229917128
ttZH,uplf,14,1.1842219656260562
ttZH,downlf,4,0.6979626782771483
ttZH,downlf,5,0.647612945640319
ttZH,downlf,6,0.6029662409149903
ttZH,downlf,7,0.5681436858293129
ttZH,downlf,8,0.536535860095357
ttZH,downlf,9,0.5142592208392887
ttZH,downlf,10,0.4890930390799216
ttZH,downlf,11,0.4656676906983222
ttZH,downlf,12,0.4419115696527637
ttZH,downlf,13,0.3963653739336418
ttZH,downlf,14,0.5883816197467016
ttZH,uplfstats1,4,0.9691599859139408
ttZH,uplfstats1,5,0.9618486733811786
ttZH,uplfstats1,6,0.9537615282802931
ttZH,uplfstats1,7,0.9466960090838492
ttZH,uplfstats1,8,0.937687778806312
ttZH,uplfstats1,9,0.9325081529658257
ttZH,uplfstats1,10,0.9178516903654983
ttZH,uplfstats1,11,0.8962072992406754
ttZH,uplfstats1,12,0.8827404804615978
ttZH,uplfstats1,13,0.8589876304859235
ttZH,uplfstats1,14,1.143986967370164
ttZH,downlfstats1,4,0.8619167266050768
ttZH,downlfstats1,5,0.8268236629860574
ttZH,downlfstats1,6,0.7892593990734315
ttZH,downlfstats1,7,0.7512914544530325
ttZH,downlfstats1,8,0.7100415992207593
ttZH,downlfstats1,9,0.6711662811268018
ttZH,downlfstats1,10,0.6271867582848755
ttZH,downlfstats1,11,0.58440267731869
ttZH,downlfstats1,12,0.5449880079129129
ttZH,downlfstats1,13,0.500235541651186
ttZH,downlfstats1,14,0.5889634340988656
ttZH,uplfstats2,4,0.9558271581229403
ttZH,uplfstats2,5,0.945486595241207
ttZH,uplfstats2,6,0.9345663376555382
ttZH,uplfstats2,7,0.9248051272717923
ttZH,uplfstats2,8,0.9130468477884256
ttZH,uplfstats2,9,0.9053111844742474
ttZH,uplfstats2,10,0.8884137229679903
ttZH,uplfstats2,11,0.866518318713783
ttZH,uplfstats2,12,0.8518436947175513
ttZH,uplfstats2,13,0.8236536302153171
ttZH,uplfstats2,14,1.0975845249900122
ttZH,downlfstats2,4,0.8736159248614291
ttZH,downlfstats2,5,0.8407675972353855
ttZH,downlfstats2,6,0.8050808838907386
ttZH,downlfstats2,7,0.7686496629503597
ttZH,downlfstats2,8,0.7287526223053878
ttZH,downlfstats2,9,0.690893277880191
